Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1978-02-28,42.753827221,47.147364835,35.152974812,46.253404416,27.040076934,27.431841578,30.867118152,31.558724222,37.177593099,32.961985269,31.159418275,42.418358708,35.399003817,42.098538691,46.037064997,45.3643414,39.362213361,47.292328105,32.731164065,33.992706697,17.709752048,29.969513432,33.421173894,47.569698826,39.623467287,40.467549951,40.797034256,39.508616444,28.50801502,27.279698704,38.286884041,25.182962295,34.43241466,53.755642884,39.056687023,50.885422966,32.776378184,36.232477655,26.764758834,36.638825639,43.438818987,40.148647144,43.137605235,34.478323408,32.940005571,33.660916721,27.071378809,54.694907405,38.523524554,48.156506337
1978-03-31,42.946381207,47.701615366,35.490623438,46.555461315,27.318088654,27.750959093,31.293641625,31.599892012,37.541382141,33.097870302,31.379328468,43.102059979,36.194178215,42.492153559,46.429817642,45.925531395,39.481449661,48.080144628,32.920543228,34.132823155,17.891984418,30.303594872,33.921149467,48.012683277,40.729283096,40.833211679,41.199724528,40.13171611,28.715822853,26.916598649,38.706710857,25.154399282,34.727504485,54.465111463,39.742664913,51.720344179,33.313401202,36.586668661,27.008652238,36.839049553,43.946637869,40.278025523,43.950715246,35.008166922,33.267523247,34.055651355,27.554772701,55.401786725,38.978062078,48.892827107
1978-04-30,43.39510149,48.332744329,35.889329386,46.89314444,27.672840807,28.192905828,31.827181505,31.616817608,38.343391455,33.16262543,31.536331151,43.773545863,37.304714633,42.869977374,46.900983948,46.555294828,39.773448253,48.835834256,33.197431548,34.322764608,18.142197757,30.74037757,34.629959354,48.374658965,42.28042908,41.263487638,41.719079111,40.851397014,29.013144007,26.566271257,39.327819263,25.240662169,34.891582501,55.15503843,40.457864306,52.59046011,33.933302149,37.049881372,27.378484214,37.039969983,44.492189288,40.494042937,45.183004018,35.540451211,33.638829799,34.557810316,28.226572839,56.124950196,39.505744177,49.567110904
1978-05-31,43.967479213,48.97459155,36.43065971,47.382252042,28.114739148,28.669988897,32.340135751,31.670886279,38.752058438,33.327229541,31.749869731,44.342732942,38.039593416,43.308621304,47.435455787,47.128520851,40.312628459,49.563461505,33.639068845,34.692786955,18.498879766,31.235275717,35.391963223,48.712140068,42.714829928,41.780379201,42.265137028,41.68319195,29.410240422,26.515385271,40.092308869,25.493406769,35.023873966,55.790729229,40.924565254,53.422881847,34.600602315,37.505199164,27.798875023,37.307041743,45.02789365,40.86723571,45.757374727,36.140118865,34.043321304,35.073079059,28.987709087,56.774725513,40.077468424,50.165258419
1978-06-30,44.54093475,49.542883801,37.091560399,47.988265587,28.515291562,29.13777047,32.835426947,31.745135863,38.617731954,33.770912943,32.057220244,44.786615968,38.286079174,43.69852232,47.996278824,47.682055385,41.005477062,50.237991835,34.208230871,35.17566858,18.969859851,31.701904022,36.087101919,49.103812917,42.060453977,42.339296947,42.707158086,42.549608725,29.893742674,26.801746997,40.846742116,25.82439451,35.250969106,56.365262438,41.228123646,54.230358027,35.262092882,37.849847086,28.145262324,37.58130104,45.518495778,41.349256713,45.790655733,36.799896602,34.457223804,35.537755813,29.659822844,57.354398327,40.610430887,50.754999676
1978-07-31,45.174667107,49.94934703,37.812873336,48.638520678,28.865392153,29.636581431,33.341335371,31.78888258,38.703613183,34.372028053,32.447147361,45.158916864,38.52977564,43.89766759,48.487692339,48.291014359,41.697092999,50.800732074,34.869921558,35.589686133,19.441663966,32.1776808,36.700370657,49.522258405,42.010927618,42.849487958,42.975593052,43.33534309,30.40893472,27.216957667,41.436449299,26.126485855,35.560257371,56.873940493,41.590005752,55.115370259,35.887285485,38.094480591,28.447017741,37.86385094,45.912452992,41.774203393,46.304183432,37.445818688,34.84557065,35.887931814,30.219034798,57.887490977,41.035064225,51.302453333
1978-08-31,45.851741847,50.190646394,38.472668431,49.205469941,29.227768767,30.102891209,33.784599075,31.820832619,39.004735939,34.866122219,32.952651305,45.511061442,38.766143679,43.977268861,48.894545028,48.749649329,42.287802999,51.306433053,35.61013197,35.926653981,19.792546044,32.632669919,37.255062983,49.851356091,42.416684129,43.261402593,43.080724564,43.981634743,30.885031771,27.623910853,41.816356809,26.411341951,35.880844938,57.28595243,42.0590388,56.037176887,36.431426206,38.171388504,28.876527137,38.158690769,46.175688853,42.020316499,46.870598929,38.01184057,35.203427994,36.210273192,30.707539777,58.397045088,41.250251309,51.722669667
1978-09-30,46.407381914,50.371614242,39.103643525,49.630655805,29.602385026,30.464870268,34.128563804,31.902364215,39.506271853,35.133867305,33.633074146,45.853153784,39.001163285,44.07791537,49.336670712,48.91530688,42.778012856,51.861331712,36.354008975,36.242012139,19.973694451,33.0353124,37.745800472,50.089584739,42.845061854,43.608913121,43.125660901,44.519135605,31.295045157,27.963761595,42.078607701,26.699630688,36.202319772,57.555368817,42.412333837,56.858671006,36.875222971,37.888112082,29.451097609,38.482207043,46.275120112,42.143234053,47.182002642,38.486740789,35.546469799,36.456274018,31.072179169,58.898529594,41.284217324,52.08283986
1978-10-31,46.744344199,50.620132333,39.863713917,49.973147841,30.033177274,30.82964888,34.460534398,32.047059536,40.109926269,35.195760128,34.464160655,46.181719996,39.213335298,44.279041175,49.857721639,49.081512752,43.237153706,52.537213224,37.011919985,36.562620513,20.072209085,33.436142159,38.140344115,50.351064357,43.12214975,43.923242054,43.193655032,45.099631267,31.639590452,28.287513759,42.396270391,26.893852566,36.54133641,57.685846187,42.5488154,57.621086019,37.279185931,37.671395786,30.06381014,38.858967814,46.193553829,42.265635521,47.533470835,38.908241556,35.876488133,36.63816813,31.271779176,59.339370817,41.280784902,52.504727608
1978-11-30,46.974588955,51.007311132,40.697352131,50.286150398,30.362074803,31.302799996,34.893578529,32.215065659,40.513577847,35.261238432,35.271668266,46.529261559,39.163978482,44.678634509,50.363313697,49.413488326,43.64404969,53.35260948,37.502218823,36.856213575,20.23494013,33.792650982,38.382646957,50.740270784,43.283960032,44.217391293,43.372054092,45.789717148,31.944800171,28.607556779,42.84651916,26.971692124,36.868055021,57.808062996,42.76186756,58.451168953,37.683855588,38.173172057,30.648000472,39.268267146,45.964010672,42.43435046,48.177929305,39.317657528,36.186838286,36.934930627,31.441077544,59.708914319,41.311151139,53.049050074
1978-12-31,47.204592454,51.549983777,41.438859928,50.630180038,30.557755345,31.851123081,35.356166746,32.361963646,40.737874523,35.521548825,36.020573082,46.921529,38.883263863,45.242183322,50.65593832,49.706409249,43.937574967,54.177288772,37.821940588,36.9756644,20.468165114,34.210085046,38.473765965,51.285163859,43.46868213,44.480750237,43.730259857,46.467253403,32.254235326,28.840691689,43.364066302,26.995638987,37.074822154,58.017269559,43.168991217,59.331323934,38.057259747,39.006039435,31.166541531,39.607645651,45.639279427,42.622850104,48.794524744,39.712071605,36.470996833,37.283765881,31.730745194,60.057753077,41.478532097,53.715269911
1979-01-31,47.433004321,52.222269199,42.033048253,51.025211149,30.794403486,32.388347827,35.702896538,32.466667414,41.136092083,35.93975421,36.853206495,47.290129953,38.845677392,45.847464432,50.740521885,49.863265037,44.13117685,54.898172325,37.99050321,37.025461883,20.701811422,34.794592454,38.581003445,51.924730319,43.893777378,44.692887706,44.25593156,47.041288721,32.598508566,28.948001441,43.904025529,26.990772125,37.209526311,58.273408125,43.592242395,60.086038352,38.358834164,39.631378073,31.63414354,39.794945277,45.334543281,42.79456528,49.251713581,40.088481647,36.729534139,37.586214726,32.067059225,60.406014659,41.742545091,54.459029071
1979-02-28,47.679052045,53.024172779,42.578651151,51.451818513,31.150470248,32.808843279,35.892336835,32.565965547,41.715926326,36.372894899,37.827640445,47.561578049,39.152794869,46.415005852,50.820123775,49.990666883,44.289337965,55.546819272,37.983642304,37.220805503,20.914841043,35.371817464,38.878326077,52.573399165,44.791419259,44.878104507,44.896072781,47.613501874,32.989794706,29.06552655,44.480433168,26.9782308,37.455372397,58.503353928,43.947398533,60.58682315,38.561441108,40.053357019,32.007533575,39.94516028,45.182552001,42.928885341,49.833213748,40.4244963,36.946880804,37.81974963,32.388817158,60.763884246,42.016265663,55.316994401
1979-03-31,47.980182451,53.989736253,43.26171928,51.878888525,31.649337248,33.110446693,36.076100998,32.740555429,42.522766857,36.774861965,38.876594217,47.711819789,39.752317593,46.878507982,51.008654679,50.253856036,44.592448812,56.192881583,37.809394668,37.547504651,21.130808083,35.765506191,39.30335473,53.199348021,46.14951359,45.05719042,45.553985017,48.368088056,33.406779904,29.294599588,45.10507221,27.050470994,37.862681784,58.691685601,44.271961359,60.858501576,38.717380762,40.330643403,32.239299218,40.117033363,45.241840538,43.087958766,50.8574563,40.750873278,37.081956819,38.00804109,32.811301787,61.134363981,42.356807963,56.378581988
1979-04-30,48.350675689,55.047066775,44.201088399,52.379741627,32.2530098,33.432506129,36.461338628,33.046244238,43.789729272,37.102852107,39.911762583,47.748425126,40.622060204,47.309141076,51.296175657,50.755684085,45.19616936,56.946778767,37.469767023,37.991503887,21.432762668,36.094315348,39.759587625,53.909697151,47.696779828,45.250334564,46.170309315,49.315340442,33.82760168,29.589058521,45.706429699,27.204351995,38.359848795,58.871346596,44.664289332,61.195966779,38.941181163,40.531762171,32.350749677,40.289777516,45.52518573,43.390847801,52.185724331,41.188556586,37.120386191,38.251495008,33.381714298,61.504131764,42.795911813,57.658550854
1979-05-31,48.783317321,55.956512816,45.246460772,53.017329674,32.894416136,33.83309178,37.02640273,33.47734203,44.214349401,37.361692762,40.915551379,47.832603537,40.909008843,47.744785436,51.732285725,51.386450565,45.945406272,57.81737856,36.990556417,38.629829925,21.837131201,36.683426148,40.219201261,54.774972671,48.283394412,45.454502759,46.781847754,50.240002586,34.228312726,29.943160046,46.243601951,27.359156757,38.891121489,59.109179717,45.174889389,61.756566387,39.32284258,40.810889149,32.407815498,40.586160614,46.002105905,43.835302413,52.915570155,41.756496219,37.090636428,38.618934948,34.018167194,61.835045039,43.227397355,59.019181183
1979-06-30,49.230655954,56.470764218,46.100265409,53.727676637,33.453111485,34.269904145,37.635764276,33.998634014,43.690523832,37.630408173,41.799499594,48.163729253,40.728376924,48.134683892,52.362976545,51.949058199,46.501359916,58.587818984,36.521002621,39.374543096,22.236386157,37.394067731,40.686066353,55.601115271,47.939601816,45.619412758,47.425709812,50.984843095,34.573513729,30.422304825,46.710998618,27.584363474,39.43251171,59.373168801,45.482430345,62.451311033,39.793440774,41.212337665,32.513398645,41.102739563,46.571366396,44.324452804,53.139701967,42.309654763,37.034680982,39.041568215,34.576983064,62.058893623,43.491187701,60.297022089
1979-07-31,49.619567308,56.556922418,46.695550108,54.503885467,33.923139816,34.653442706,38.153990303,34.529885849,43.745603105,37.934151394,42.476660305,48.733050466,40.920216073,48.472076168,53.023781086,52.354473224,46.686732,59.116016837,36.241652137,39.917492719,22.544075749,37.747107089,41.175768462,56.08362267,47.725109655,45.700850517,48.02805145,51.553293688,34.860673593,30.998763341,47.123053379,27.934304189,39.911315611,59.610355017,45.597940488,63.283691238,40.261963056,41.510064487,32.725512687,41.809178473,47.055394882,44.789555102,53.654593256,42.732835313,36.994802862,39.427611314,34.926037203,62.167768235,43.61502443,61.379229181
1979-08-31,49.966619631,56.361178396,47.240734585,55.309914106,34.512184988,34.921079132,38.528779423,35.023837102,44.478588025,38.27409252,43.099454376,49.395433432,41.235593571,48.694253173,53.465865997,52.640245319,46.696015279,59.463817313,36.17257662,40.120592709,22.719921662,37.860832759,41.659381768,56.041604338,47.639449349,45.70227333,48.437817757,51.956313355,35.098634777,31.517947799,47.543156262,28.268572044,40.258356135,59.851937428,45.873829785,64.138050412,40.732612119,41.644202161,33.011717242,42.487951362,47.335405372,45.200209982,54.36979869,43.023863886,37.026331992,39.784201707,35.132465017,62.217488681,43.724911273,62.1232227
1979-09-30,50.277560517,56.060415179,47.895251617,56.027942695,35.12708799,35.143210299,38.822368385,35.454445129,45.472950981,38.652759911,43.802248121,50.049621491,41.477836189,48.788049886,53.625737082,52.899693821,46.762600412,59.757654738,36.208068803,40.141352711,22.80013828,37.983428988,42.055268116,55.415465709,47.719776415,45.664094659,48.598154357,52.188474705,35.25900707,31.880270645,47.982446595,28.466886743,40.434580271,60.052015853,46.261447035,64.921284025,41.145282833,41.698454406,33.306302338,42.933061895,47.48239531,45.531769931,54.9646234,43.193377323,37.188580485,40.064379293,35.333582964,62.22557545,43.87092156,62.481328693
1979-10-31,50.48978767,55.799566054,48.581540348,56.470085304,35.555898202,35.453659122,39.011783419,35.794540736,46.219910098,39.111820729,44.5210415,50.64191648,41.609034896,48.852597495,53.658681545,53.246981405,46.845018765,60.032096901,36.257765732,40.232441048,22.840154785,37.937423167,42.264244824,54.371505215,47.975121455,45.637321616,48.621349348,52.31451977,35.320288712,32.194197898,48.521004623,28.578689077,40.535985204,60.183567273,46.498226357,65.647766211,41.388286524,41.896336085,33.560287342,43.253491835,47.660192769,45.803480853,55.498598441,43.263296865,37.493032572,40.328641993,35.596811242,62.197301138,44.004833444,62.579480526
1979-11-30,50.595574689,55.649302051,49.156670651,56.534816283,35.891075036,35.8851586,38.944467676,36.113449075,46.622104368,39.643357068,45.217003705,51.151288687,41.443277075,48.900132486,53.631165398,53.669995702,46.886584986,60.310364278,36.285199799,40.520445578,22.869148973,37.758672912,42.269960498,53.329479541,48.230904065,45.639269348,48.674996745,52.444872852,35.304143386,32.560537173,49.208366049,28.699602634,40.718847148,60.311015915,46.414659392,66.422000852,41.453368495,42.403858201,33.751247217,43.542803319,47.997406442,46.058356076,56.165637555,43.28705056,37.88027265,40.651432008,35.95748215,62.132381758,44.034899151,62.597776462
1979-12-31,50.625085906,55.60377484,49.509438391,56.33314623,36.183727899,36.280591335,38.68037282,36.489661988,46.874239685,40.143568296,45.904682042,51.588746934,41.087018466,48.839494931,53.491876456,54.053881028,46.914458395,60.693855294,36.316673062,40.869381685,22.915148861,37.762154199,42.225128635,52.714819011,48.4172798,45.684544397,48.878319948,52.630630213,35.254276244,33.021289264,49.948043502,28.788848319,40.952490512,60.51003667,46.211071111,67.344831963,41.441665845,42.957773428,33.889701202,43.704817328,48.534053019,46.276690145,56.940792735,43.294009121,38.274721599,40.986953171,36.318352146,62.057281379,43.945809097,62.645390367
1980-01-31,50.633297574,55.598590703,49.673825434,56.063427156,36.485146739,36.552574035,38.455539602,36.946203301,47.093021525,40.516423462,46.556386704,51.95630988,40.942318306,48.683811393,53.27992869,54.338682981,46.977502568,61.192196958,36.383617767,41.116509232,23.002774946,37.99616415,42.281729096,52.642752633,48.772589032,45.825265567,49.202471216,52.841912655,35.222966297,33.565943554,50.532590092,28.817815972,41.124631297,60.838487986,46.176490071,68.102468543,41.445990239,43.431314782,33.997501958,43.699435301,49.22351676,46.43603579,57.6495429,43.321642617,38.64223459,41.409706983,36.569453841,62.078977194,43.809100111,62.679461988
1980-02-29,50.684620802,55.554643805,49.83884601,55.882936449,36.886262361,36.780492262,38.354326089,37.479172982,47.454368132,40.844196532,47.147979904,52.246480515,41.109654214,48.539345706,53.102636525,54.498395441,47.11980229,61.709350317,36.507504636,41.306001807,23.166994974,38.262631028,42.490583592,52.949299688,49.62674584,46.083176511,49.596926785,53.088173429,35.261197474,34.048503299,50.765561382,28.895139674,41.160362504,61.29801623,46.350820743,68.419510643,41.530567812,43.780022765,34.105414796,43.599328376,49.963687859,46.557494702,58.089065244,43.416891335,38.985976716,41.966700787,36.7625357,62.272061372,43.679332529,62.643405326
1980-03-31,50.778177284,55.42354903,50.055304897,55.883030834,37.375090769,37.027304438,38.376098041,38.07400964,48.29548301,41.171788018,47.708117321,52.454076844,41.445648933,48.453762192,53.059010383,54.492687808,47.36045849,62.133042345,36.684905317,41.540316823,23.428976235,38.439220376,42.876117785,53.392279753,51.155401521,46.45128079,50.022641179,53.431606397,35.402846419,34.45395221,50.73060009,29.075534047,41.125428253,61.788458069,46.497239845,68.49898284,41.724766048,43.832470404,34.249111013,43.587554393,50.627220946,46.688390561,58.571654145,43.56098585,39.328897861,42.579617512,37.00483259,62.576600426,43.593322535,62.592012302
1980-04-30,50.843948134,55.225724178,50.350123182,56.06958698,37.794337064,37.32410416,38.519500346,38.694378889,49.56277616,41.488763594,48.261454654,52.608291885,41.923794381,48.467200722,53.218560729,54.368058263,47.664865841,62.385654143,36.891920763,41.832270217,23.745832706,38.527738068,43.336410664,53.697634843,52.965116181,46.918439649,50.405139183,53.889021044,35.676699402,34.752639406,50.687294257,29.327025248,41.174559254,62.172035698,46.495389989,68.553169179,41.988545034,43.674926331,34.43471162,43.812971426,51.144929832,46.863028905,59.436999509,43.781542115,39.698447968,43.137284548,37.298028108,62.856112951,43.623703211,62.542025853
1980-05-31,50.921640894,55.029842435,50.890168342,56.371249458,38.053374867,37.674693468,38.729826568,39.296942796,50.086352393,41.806735928,48.800195229,52.740266162,41.975605882,48.672150622,53.544094502,54.311492146,47.949322337,62.478319746,37.134625468,42.173613686,24.031130923,38.623454025,43.735406369,53.788869733,53.526491018,47.463626616,50.688898516,54.470116389,36.082488779,34.887460498,50.809085913,29.620412005,41.383176053,62.36536511,46.475216637,68.67363021,42.299123454,43.563501449,34.627546836,44.245815776,51.511806315,47.087595482,59.890753879,44.176010433,40.112294558,43.491574754,37.585767692,63.068344398,43.831962442,62.509566028
1980-06-30,51.199854545,54.908717223,51.655812542,56.769798694,38.34680424,38.041369936,38.93049793,39.842668052,49.818673467,42.121609298,49.358440752,52.859854578,41.358318869,49.13812062,53.886118134,54.490913771,48.215485165,62.474763183,37.420482739,42.550433177,24.304159887,38.762297918,44.052488956,53.924507106,52.544597926,48.043349154,50.86166002,55.136731356,36.528875257,34.887138378,51.102231025,29.956411074,41.787742472,62.346504078,46.561432435,68.958374554,42.663551256,43.629816447,34.769623043,44.832132956,51.729140688,47.317982373,59.783891534,44.756232269,40.577411215,43.622789466,37.848526367,63.296263009,44.231414168,62.544001309
1980-07-31,51.738713974,54.919206435,52.553510576,57.226449076,38.82502359,38.39872256,39.118378147,40.275064641,49.913424733,42.383660025,49.978521694,52.972751053,40.71572925,49.765797781,54.081319338,54.918273928,48.453593285,62.495019085,37.713211595,42.900405778,24.602459658,38.837622181,44.344184331,54.40292783,51.374339244,48.589988705,50.961587318,55.782739893,36.90195389,34.843180065,51.465040822,30.32446386,42.357584506,62.131930937,46.898376067,69.506659562,43.002218433,43.880933102,34.808672453,45.511418714,51.812048628,47.474704857,59.935531157,45.402670786,41.08049856,43.771374794,38.116230033,63.670905427,44.757179028,62.660442415
1980-08-31,52.373860564,55.104798812,53.49612554,57.665376008,39.349053572,38.72141418,39.282300503,40.550449624,50.566344168,42.562897215,50.647799878,53.050543984,40.450759809,50.273709322,54.045683054,55.422377261,48.575136061,62.711721565,37.935571251,43.243952046,24.875014476,38.943300932,44.608810299,55.244898847,50.702362743,49.035765968,51.01856507,56.324883577,37.13253815,34.89872383,51.844672943,30.679203974,42.911686725,61.777025509,47.361113375,70.317910854,43.185341162,44.316411092,34.748939469,46.103274786,51.781671238,47.529518499,60.477149018,45.9040565,41.581134489,44.032873831,38.397701126,64.324810929,45.218583022,62.795781403
1980-09-30,52.817598741,55.49488142,54.189429841,58.037168693,39.660207617,38.983652844,39.369134338,40.674129463,51.433171382,42.74949245,51.247133696,53.028681068,40.620855482,50.451426076,53.876359263,55.806013557,48.552024662,63.149002947,38.013553054,43.663901947,25.054567048,39.112679874,44.783254736,56.269451759,50.490341796,49.380150578,51.05466617,56.757291666,37.19069728,35.080194083,52.220046417,30.977890521,43.357426272,61.379650165,47.700562337,71.118254729,43.146257163,44.675515079,34.630552384,46.421746276,51.668335471,47.56407713,61.207288063,46.114748402,42.042158946,44.257276616,38.581520845,65.23601534,45.410108704,62.880580291
